csv_path,timestep_start,annotation
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_hard_upsampled.csv,2700,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/5_HTP_Elastic_hard_upsampled.csv,0,"Gripping mechanism approaching towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/5_HTP_Elastic_hard_upsampled.csv,270,"Fingers securing target object, using significant force, causing substantial-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/5_HTP_Elastic_hard_upsampled.csv,540,"End-effector continue clasping item, using strong contact, causing significant-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/5_HTP_Elastic_hard_upsampled.csv,810,"Gripper picking up item, using intense pressure, causing significant-compression, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/5_HTP_Elastic_hard_upsampled.csv,1080,"Gripper rotating the object, by an angle of 30.0 degrees, using intense pressure, causing hard-deformation, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/5_HTP_Elastic_hard_upsampled.csv,1350,"Gripping mechanism continue rotating target object, by an angle of 30.0 degrees, using strong contact, causing rigid-contact, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/5_HTP_Elastic_hard_upsampled.csv,1620,"Gripper maintaining hold of item, maintaining a stable hold, using heavy force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/5_HTP_Elastic_hard_upsampled.csv,1890,"Fingers twisting the object, by an angle of 45.0 degrees, using heavy force, causing strong-resistance, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/5_HTP_Elastic_hard_upsampled.csv,2160,"Gripping mechanism continue turning target object, by an angle of 45.0 degrees, using significant force, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/5_HTP_Elastic_hard_upsampled.csv,2430,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/5_HTP_Elastic_hard_upsampled.csv,2700,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_soft_upsampled.csv,0,"End-effector initiating towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_soft_upsampled.csv,270,"Gripper pinching the object, using cushioned pressure, causing gentle-compression, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_soft_upsampled.csv,540,"Gripping mechanism continue capturing item, using soft contact, causing soft-deformation, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_soft_upsampled.csv,810,"Gripper elevating item, using soft contact, causing cushioned-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_soft_upsampled.csv,1080,"Gripper twisting item, by an angle of 45.0 degrees, using slight force, causing lightly-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_soft_upsampled.csv,1350,"Gripping mechanism continue turning target object, by an angle of 45.0 degrees, using soft contact, causing lightly-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_soft_upsampled.csv,1620,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_soft_upsampled.csv,1890,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_soft_upsampled.csv,2160,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_soft_upsampled.csv,2430,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CASTLE_BLOCKS_Elastic_soft_upsampled.csv,2700,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_soft_upsampled.csv,0,"End-effector positioning towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_soft_upsampled.csv,270,"Gripper capturing item, using soft contact, causing minimal-resistance, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_soft_upsampled.csv,540,"Gripping mechanism continue gripping target object, using subtle force, causing slight-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_soft_upsampled.csv,810,"End-effector picking up the object, using minimal force, causing minimal-resistance, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_soft_upsampled.csv,1080,"Gripping mechanism rotating the object, by an angle of 30.0 degrees, using soft contact, causing gentle-compression, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_soft_upsampled.csv,1350,"Gripper continue rotating the object, by an angle of 30.0 degrees, using slight force, causing slight-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_soft_upsampled.csv,1620,"Fingers pausing motion of item, maintaining a stable hold, using slight force, causing soft-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_soft_upsampled.csv,1890,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_soft_upsampled.csv,2160,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_soft_upsampled.csv,2430,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black_Elastic_soft_upsampled.csv,2700,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_soft_upsampled.csv,0,"Gripping mechanism preparing towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_soft_upsampled.csv,270,"Gripping mechanism holding target object, using minimal force, causing cushioned-contact, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_soft_upsampled.csv,540,"Gripper continue clasping the object, using gentle force, causing minimal-resistance, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_soft_upsampled.csv,810,"End-effector picking up the object, using cushioned pressure, causing gentle-compression, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_soft_upsampled.csv,1080,"End-effector turning item, by an angle of 45.0 degrees, using soft contact, causing soft-deformation, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_soft_upsampled.csv,1350,"End-effector steadying the object, maintaining a stable hold, using light pressure, causing cushioned-contact."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_soft_upsampled.csv,1620,"Fingers continue pausing motion of the object, maintaining a stable hold, using gentle force, causing slight-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_soft_upsampled.csv,1890,"Fingers twisting target object, by an angle of 30.0 degrees, using gentle force, causing soft-deformation, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_soft_upsampled.csv,2160,"Gripping mechanism continue twisting item, by an angle of 30.0 degrees, using soft contact, causing slight-yielding, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_soft_upsampled.csv,2430,"Fingers maintaining hold of target object, maintaining a stable hold, using soft contact, causing gentle-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Down_To_Earth_Ceramic_Orchid_Pot_Asst_Blue_Elastic_soft_upsampled.csv,2700,Target object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_soft_upsampled.csv,0,"End-effector approaching towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_soft_upsampled.csv,270,"End-effector squeezing item, using subtle force, causing lightly-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_soft_upsampled.csv,540,"End-effector continue holding the object, using soft contact, causing cushioned-contact, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_soft_upsampled.csv,810,"End-effector raising target object, using gentle force, causing minimal-resistance, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_soft_upsampled.csv,1080,"End-effector twisting target object, by an angle of 45.0 degrees, using cushioned pressure, causing lightly-yielding, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_soft_upsampled.csv,1350,"Gripper holding position of item, maintaining a stable hold, using soft contact, causing cushioned-contact."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_soft_upsampled.csv,1620,"Fingers continue holding position of the object, maintaining a stable hold, using minimal force, causing minimal-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_soft_upsampled.csv,1890,"Gripper turning target object, by an angle of 30.0 degrees, using subtle force, causing slight-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_soft_upsampled.csv,2160,"Gripper continue turning the object, by an angle of 30.0 degrees, using gentle force, causing soft-deformation, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_soft_upsampled.csv,2430,"Fingers steadying item, maintaining a stable hold, using slight force, causing lightly-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges_Elastic_soft_upsampled.csv,2700,Item has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_medium_upsampled.csv,0,"Gripper preparing towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_medium_upsampled.csv,270,"Fingers clamping item, using moderate force, causing moderate-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_medium_upsampled.csv,540,"Fingers continue clamping item, using controlled pressure, causing medium-deformation, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_medium_upsampled.csv,810,"Gripper raising target object, using steady force, causing controlled-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_medium_upsampled.csv,1080,"Gripper turning target object, by an angle of 45.0 degrees, using steady force, causing balanced-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_medium_upsampled.csv,1350,"Gripper steadying target object, maintaining a stable hold, using steady force, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_medium_upsampled.csv,1620,"Gripper continue steadying target object, maintaining a stable hold, using firm contact, causing medium-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_medium_upsampled.csv,1890,"Gripper turning the object, by an angle of 45.0 degrees, using steady force, causing controlled-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_medium_upsampled.csv,2160,"Gripping mechanism pausing motion of item, maintaining a stable hold, using balanced pressure, causing moderate-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_medium_upsampled.csv,2430,"End-effector continue maintaining hold of the object, maintaining a stable hold, using controlled pressure, causing controlled-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total_Elastic_medium_upsampled.csv,2700,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Antislip_Surfacing_Material_White_Elastic_hard_upsampled.csv,0,"Gripper starting movement towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Antislip_Surfacing_Material_White_Elastic_hard_upsampled.csv,270,"Fingers grasping item, using strong contact, causing strong-resistance, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Antislip_Surfacing_Material_White_Elastic_hard_upsampled.csv,540,"End-effector continue clasping the object, using intense pressure, causing hard-deformation, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Antislip_Surfacing_Material_White_Elastic_hard_upsampled.csv,810,"End-effector lifting target object, using heavy force, causing rigid-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Cole_Hardware_Antislip_Surfacing_Material_White_Elastic_hard_upsampled.csv,1080,"Gripper rotating target object, by an angle of 45.0 degrees, using significant force, causing strong-resistance, with unchanging force."
